state,constituency,neighbor_state,neighbor_constituency,distance
Maharashtra,Dhule,Bihar,Araria,0.1960111666380717
Maharashtra,Dindori,Jharkhand,Ranchi,0.13158865036526668
Maharashtra,Dindori,Uttar Pradesh,Jaunpur,0.1535474333393773
Maharashtra,Dindori,Uttar Pradesh,Ghazipur,0.19025590139285942
Maharashtra,Dindori,Uttar Pradesh,Sant Kabir Nagar,0.19322738151816293
Maharashtra,Dindori,Odisha,Keonjhar,0.20873765070092604
Maharashtra,Gadchiroli - Chimur,Bihar,Paschim Champaran,0.09417306889846518
Maharashtra,Gadchiroli - Chimur,Gujarat,Sabarkantha,0.12502350124940428
Maharashtra,Gadchiroli - Chimur,Chhattisgarh,MAHASAMUND,0.15331513399081845
Maharashtra,Gadchiroli - Chimur,Chhattisgarh,BILASPUR,0.17005701440176005
Maharashtra,Gadchiroli - Chimur,Maharashtra,Pune,0.17517504092409386
Maharashtra,Hatkanangale,West Bengal,Purulia,0.09553691484179443
Maharashtra,Hatkanangale,Uttar Pradesh,Dhaurahra,0.18744170765515392
Maharashtra,Hatkanangale,Bihar,Buxar,0.26940744864976734
Maharashtra,Hatkanangale,Tamil Nadu,NAMAKKAL,0.3044440748774404
Maharashtra,Hatkanangale,Uttar Pradesh,Bijnor,0.3077911645416767
Maharashtra,Hingoli,Tamil Nadu,COIMBATORE,0.17585219934365834
Maharashtra,Hingoli,Odisha,Kalahandi,0.29270062263920066
Maharashtra,Hingoli,Telangana,Peddapalle,0.35072849239087067
Maharashtra,Hingoli,Tamil Nadu,TIRUPPUR,0.37366970750921064
Maharashtra,Hingoli,Rajasthan,BARMER,0.37664207032363106
Maharashtra,Jalgaon,Maharashtra,Chandrapur,0.10807428237440131
Maharashtra,Jalgaon,Jharkhand,Jamshedpur,0.1748511527046416
Maharashtra,Jalgaon,Andhra Pradesh,Narsapuram,0.21944719819152303
Maharashtra,Jalgaon,Andhra Pradesh,Vizianagaram,0.22904293500426373
Maharashtra,Jalgaon,Uttar Pradesh,Mainpuri,0.25610629533112794
Maharashtra,Jalna,West Bengal,Barasat,0.19541085187395052
Maharashtra,Jalna,Kerala,Kasaragod,0.20702935189318597
Maharashtra,Jalna,Odisha,Bolangir,0.2205344782168437
Maharashtra,Jalna,Madhya Pradesh,SATNA,0.2320467885286195
Maharashtra,Jalna,Odisha,Keonjhar,0.2891830746135518
Maharashtra,Kalyan,Uttar Pradesh,Mainpuri,0.14029908420034645
Maharashtra,Kalyan,Bihar,Muzaffarpur,0.3034360604694767
Maharashtra,Kalyan,Rajasthan,PALI,0.3108388165597861
Maharashtra,Kalyan,Andhra Pradesh,Machilipatnam,0.32227268915080526
Maharashtra,Kalyan,Andhra Pradesh,Nellore,0.33121257556436495
Maharashtra,Kolhapur,Andhra Pradesh,Narsaraopet,0.06456840550736159
Maharashtra,Kolhapur,Karnataka,Dakshina Kannada,0.07117996144083029
Maharashtra,Kolhapur,Karnataka,Chikkballapur,0.09649221196288685
Maharashtra,Kolhapur,Assam,Jorhat,0.10642157972678896
Maharashtra,Kolhapur,Maharashtra,Nagpur,0.1252945488517492
Maharashtra,Latur,Chhattisgarh,SURGUJA,0.05793249486458784
Maharashtra,Latur,Bihar,Ujiarpur,0.0846676392072443
Maharashtra,Latur,Chhattisgarh,JANJGIR-CHAMPA,0.08722923355187152
Maharashtra,Latur,Maharashtra,Ratnagiri- Sindhudurg,0.10841110040102421
Maharashtra,Latur,Uttar Pradesh,Faizabad,0.12251985426585381
Maharashtra,Madha,Kerala,Kannur,0.11076369902262864
Maharashtra,Madha,Uttar Pradesh,Basti,0.15094451228699324
Maharashtra,Madha,Odisha,Sambalpur,0.15555222595012308
Maharashtra,Madha,Odisha,Aska,0.1619851769826299
Maharashtra,Madha,Telangana,Nizamabad,0.16263572650393282
Maharashtra,Maval,Madhya Pradesh,MANDLA,0.06171495237654877
Maharashtra,Maval,Uttar Pradesh,Firozabad,0.12680886138980513
Maharashtra,Maval,Uttar Pradesh,Shrawasti,0.1460140566232909
Maharashtra,Maval,Maharashtra,Wardha,0.1478854758728737
Maharashtra,Maval,Maharashtra,Yavatmal- Washim,0.1551150819999213
Maharashtra,Mumbai North,Gujarat,Amreli,0.32335099068966444
Maharashtra,Mumbai North,Uttar Pradesh,Rae Bareli,0.35916679576240607
Maharashtra,Mumbai North,Rajasthan,RAJSAMAND,0.36067973083834326
Maharashtra,Mumbai North,Madhya Pradesh,TIKAMGARH,0.4155151758855612
Maharashtra,Mumbai North,Madhya Pradesh,DAMOH,0.46465060894556476
Maharashtra,Mumbai North Central,Haryana,SONIPAT,0.051403657633984384
Maharashtra,Mumbai North Central,Gujarat,Banaskantha,0.11499851587378267
Maharashtra,Mumbai North Central,Rajasthan,JHUNJHUNU,0.12523723703486445
Maharashtra,Mumbai North Central,Gujarat,Patan,0.164946271519936
Maharashtra,Mumbai North Central,Chandigarh,Chandigarh,0.17495788318769645
Maharashtra,Mumbai North East,Uttar Pradesh,Deoria,0.07724754044241333
Maharashtra,Mumbai North East,Uttar Pradesh,Maharajganj,0.08253687157639089
Maharashtra,Mumbai North East,West Bengal,Coochbehar,0.11212785124769484
Maharashtra,Mumbai North East,Goa,South Goa,0.12445823615984496
Maharashtra,Mumbai North East,Rajasthan,NAGAUR,0.14840794281163366
Maharashtra,Mumbai North West,Chhattisgarh,KANKER,0.053629150947450174
Maharashtra,Mumbai North West,Uttar Pradesh,Farrukhabad,0.06015939912553519
Maharashtra,Mumbai North West,Maharashtra,Dhule,0.09530691471610912
Maharashtra,Mumbai North West,Chandigarh,Chandigarh,0.15539401017298693
Maharashtra,Mumbai North West,Bihar,Araria,0.21592945528941665
Maharashtra,Mumbai South,Madhya Pradesh,BHIND,0.11591642543769379
Maharashtra,Mumbai South,Rajasthan,TONK-SAWAI MADHOPUR,0.17846052551182207
Maharashtra,Mumbai South,Rajasthan,SIKAR,0.18800775773360015
Maharashtra,Mumbai South,Rajasthan,BIKANER,0.18804123192711356
Maharashtra,Mumbai South,Maharashtra,Solapur,0.19645176984711865
Maharashtra,Mumbai South Central,Bihar,Ujiarpur,0.1083986078751152
Maharashtra,Mumbai South Central,Uttar Pradesh,Baharaich,0.13557009953606292
Maharashtra,Mumbai South Central,Maharashtra,Ratnagiri- Sindhudurg,0.1626729170424007
Maharashtra,Mumbai South Central,Uttar Pradesh,Allahabad,0.18181409520229508
Maharashtra,Mumbai South Central,Uttar Pradesh,Kairana,0.18339743158175245
Maharashtra,Nagpur,Uttar Pradesh,Lucknow,0.0872108312031849
Maharashtra,Nagpur,Karnataka,Dakshina Kannada,0.11796305430820314
Maharashtra,Nagpur,Assam,Jorhat,0.119609402144255
Maharashtra,Nagpur,Karnataka,Bidar,0.1211276066688433
Maharashtra,Nagpur,Maharashtra,Kolhapur,0.1252945488517492
Maharashtra,Nanded,West Bengal,Asansol,0.07642663469619614
Maharashtra,Nanded,Bihar,Sitamarhi,0.10052112920052791
Maharashtra,Nanded,Uttar Pradesh,Jalaun,0.10289494462918868
Maharashtra,Nanded,Uttar Pradesh,Etawah,0.14177876271318102
Maharashtra,Nanded,Odisha,Cuttack,0.14562337178034793
Maharashtra,Nandurbar,Haryana,FARIDABAD,0.1008515721477022
Maharashtra,Nandurbar,Karnataka,Chikkballapur,0.11997984255296962
Maharashtra,Nandurbar,Gujarat,Sabarkantha,0.12572504379692492
Maharashtra,Nandurbar,Chhattisgarh,MAHASAMUND,0.12810398462509512
Maharashtra,Nandurbar,Chhattisgarh,BILASPUR,0.13015603799874423
Maharashtra,Nashik,West Bengal,Howrah,0.09453086102387641
Maharashtra,Nashik,Uttarakhand,Haridwar,0.1769815799619539
Maharashtra,Nashik,Jharkhand,Rajmahal,0.19222157045626076
Maharashtra,Nashik,West Bengal,Jhargram,0.21066156256932647
Maharashtra,Nashik,Bihar,Khagaria,0.21820578991809683
Maharashtra,Osmanabad,Uttar Pradesh,Ghaziabad,0.2963493809838691
Maharashtra,Osmanabad,Kerala,Malappuram,0.30436759459549473
Maharashtra,Osmanabad,Andhra Pradesh,Anakapalle,0.40193323978041123
Maharashtra,Osmanabad,Assam,Sonitpur,0.4124011198577963
Maharashtra,Osmanabad,Jharkhand,Kodarma,0.43636055039734406
Maharashtra,Palghar,Uttar Pradesh,Ghosi,0.18326257828560327
Maharashtra,Palghar,Tamil Nadu,RAMANATHAPURAM,0.3567900220499032
Maharashtra,Palghar,Telangana,Peddapalle,0.37874549880179154
Maharashtra,Palghar,Telangana,Bhongir,0.3853667040300224
Maharashtra,Palghar,Odisha,Sundargarh,0.4082388128735874
Maharashtra,Parbhani,Odisha,Bolangir,0.2154890327717129
Maharashtra,Parbhani,Uttar Pradesh,Lalganj,0.28646346274478796
Maharashtra,Parbhani,Uttar Pradesh,Robertsganj,0.29588647577773525
Maharashtra,Parbhani,West Bengal,Murshidabad,0.31925523783985643
Maharashtra,Parbhani,Maharashtra,Jalna,0.3403237961273586
Maharashtra,Pune,Jammu and Kashmir,JAMMU,0.11277533832685892
Maharashtra,Pune,Chhattisgarh,MAHASAMUND,0.1588996189898877
Maharashtra,Pune,Bihar,Paschim Champaran,0.17324140601226787
Maharashtra,Pune,Maharashtra,Gadchiroli - Chimur,0.17517504092409386
Maharashtra,Pune,Uttar Pradesh,Lucknow,0.19782213911499785
Maharashtra,Raigad,Bihar,Purvi Champaran,0.07903386983516532
Maharashtra,Raigad,Bihar,Patliputra,0.1270247413187447
Maharashtra,Raigad,Uttar Pradesh,Rampur,0.1447615869850531
Maharashtra,Raigad,Uttar Pradesh,Jhansi,0.15961882981950373
Maharashtra,Raigad,Jharkhand,Godda,0.17717077335680623
Maharashtra,Ramtek,Uttar Pradesh,Kairana,0.05921034848611819
Maharashtra,Ramtek,West Bengal,Jalpaiguri,0.10160193967372516
Maharashtra,Ramtek,Uttar Pradesh,Baharaich,0.10391434663076912
Maharashtra,Ramtek,West Bengal,Alipurduars,0.10529941250543874
Maharashtra,Ramtek,Andhra Pradesh,Rajampet,0.10569264428166418
Maharashtra,Ratnagiri- Sindhudurg,Uttar Pradesh,Faizabad,0.09589227212536634
Maharashtra,Ratnagiri- Sindhudurg,Maharashtra,Latur,0.10841110040102421
Maharashtra,Ratnagiri- Sindhudurg,Bihar,Ujiarpur,0.119314576606372
Maharashtra,Ratnagiri- Sindhudurg,Chhattisgarh,JANJGIR-CHAMPA,0.12837839275928106
Maharashtra,Ratnagiri- Sindhudurg,Bihar,Katihar,0.1297052440788803
Maharashtra,Raver,Uttar Pradesh,Agra,0.1351327727718754
Maharashtra,Raver,Assam,Dibrugarh,0.33186026622568593
Maharashtra,Raver,Jharkhand,Hazaribagh,0.36089428940197826
Maharashtra,Raver,Uttar Pradesh,Hathras,0.4064102272834839
Maharashtra,Raver,Kerala,Ponnani,0.4520881194554941
Maharashtra,Sangli,Uttar Pradesh,Basti,0.09173310110517587
Maharashtra,Sangli,Maharashtra,Yavatmal- Washim,0.09852520809274593
Maharashtra,Sangli,Uttar Pradesh,Sitapur,0.13290776279159291
Maharashtra,Sangli,Bihar,Vaishali,0.1346148764469495
Maharashtra,Sangli,Madhya Pradesh,CHHINDWARA,0.1415604040955539
Maharashtra,Satara,Maharashtra,Bhandara Gondiya,0.06802774485060056
Maharashtra,Satara,Uttar Pradesh,Unnao,0.07289106988986323
Maharashtra,Satara,Bihar,Purnia,0.09881018836484362
Maharashtra,Satara,West Bengal,Medinipur,0.10326266005653834
Maharashtra,Satara,Maharashtra,Ahmednagar,0.10353474938026329
Maharashtra,Shirdi,Tamil Nadu,KALLAKURICHI,0.05504321534791474
Maharashtra,Shirdi,Chhattisgarh,BASTAR,0.09938454924597714
Maharashtra,Shirdi,Uttar Pradesh,Saharanpur,0.12592397226200058
Maharashtra,Shirdi,West Bengal,Krishnanagar,0.14269411178107233
Maharashtra,Shirdi,Telangana,Secunderabad,0.1447923582169719
Maharashtra,Shirur,Jammu and Kashmir,UDHAMPUR,0.1526522451804958
Maharashtra,Shirur,Andhra Pradesh,Hindupur,0.20136505862324358
Maharashtra,Shirur,Maharashtra,Baramati,0.2285142282004353
Maharashtra,Shirur,Uttar Pradesh,Kaushambi,0.2618580894911957
Maharashtra,Shirur,Bihar,Bhagalpur,0.2630997557409993
Maharashtra,Solapur,Karnataka,Raichur,0.04932725803311246
Maharashtra,Solapur,Madhya Pradesh,BHIND,0.0905370780150453
Maharashtra,Solapur,Rajasthan,GANGANAGAR,0.09962436561860151
Maharashtra,Solapur,Karnataka,Kolar,0.10273398369044795
Maharashtra,Solapur,Karnataka,Bijapur,0.10596528858669559
Maharashtra,Thane,Uttar Pradesh,Barabanki,0.07087766590031493
Maharashtra,Thane,Madhya Pradesh,DHAR,0.12296157255751587
Maharashtra,Thane,Gujarat,Valsad,0.13734135071340692
Maharashtra,Thane,Andhra Pradesh,Bapatla,0.18306254262721433
Maharashtra,Thane,Chhattisgarh,RAIGARH,0.18816661893008316
Maharashtra,Wardha,Bihar,Munger,0.07485304882311777
Maharashtra,Wardha,Uttar Pradesh,Shrawasti,0.08135235131499519
Maharashtra,Wardha,Maharashtra,Yavatmal- Washim,0.10127784138856509
Maharashtra,Wardha,Bihar,Vaishali,0.10246632316219736
Maharashtra,Wardha,Bihar,Aurangabad,0.113060202302188
Maharashtra,Yavatmal- Washim,Bihar,Vaishali,0.05288104061188296
Maharashtra,Yavatmal- Washim,Uttar Pradesh,Sitapur,0.08087157731243176
Maharashtra,Yavatmal- Washim,Maharashtra,Sangli,0.09852520809274593
Maharashtra,Yavatmal- Washim,Maharashtra,Wardha,0.10127784138856509
Maharashtra,Yavatmal- Washim,Bihar,Munger,0.11280528232103348
Manipur,Inner Manipur,Bihar,Gopalganj,0.27770353269923387
Manipur,Inner Manipur,Uttar Pradesh,Ambedkar Nagar,0.2854405046387961
Manipur,Inner Manipur,Uttar Pradesh,Ghazipur,0.3199135162481658
Manipur,Inner Manipur,Kerala,Kozhikode,0.34198240109503025
Manipur,Inner Manipur,Odisha,Balasore,0.3639945384738248
Manipur,Outer Manipur,Odisha,Aska,0.14204478739003154
Manipur,Outer Manipur,West Bengal,Kolkata Uttar,0.17341018280218948
Manipur,Outer Manipur,Kerala,Kannur,0.2229737724488975
Manipur,Outer Manipur,Uttar Pradesh,Basti,0.23713977178232962
Manipur,Outer Manipur,Telangana,Nizamabad,0.2402767418483852
Meghalaya,Shillong,Tamil Nadu,CHENNAI NORTH,0.3299522884601271
Meghalaya,Shillong,Telangana,Mahabubabad,0.4195144252876704
Meghalaya,Shillong,Tamil Nadu,PERAMBALUR,0.43022405930982494
Meghalaya,Shillong,Tamil Nadu,THOOTHUKKUDI,0.46716759629989607
Meghalaya,Shillong,Uttar Pradesh,Mathura,0.7460927747542495
Meghalaya,Tura,Uttarakhand,Garhwal,0.37882663068051986
Meghalaya,Tura,Goa,North Goa,0.4103696754928235
Meghalaya,Tura,Maharashtra,Kalyan,0.46935891229461907
Meghalaya,Tura,Uttar Pradesh,Mainpuri,0.500382680953243
Meghalaya,Tura,Bihar,Darbhanga,0.5719272508206987
Mizoram,MIZORAM,Maharashtra,Hingoli,0.49631810652609365
Mizoram,MIZORAM,Tamil Nadu,TIRUPPUR,0.5373029724249712
Mizoram,MIZORAM,Telangana,Peddapalle,0.5412571413644762
Mizoram,MIZORAM,Tamil Nadu,COIMBATORE,0.6109654928580692
Mizoram,MIZORAM,Odisha,Kalahandi,0.6221872728309159
NCT OF Delhi,Chandni Chowk,Himachal Pradesh,SHIMLA,0.02801365238343645
NCT OF Delhi,Chandni Chowk,NCT OF Delhi,New Delhi,0.07551585904599191
NCT OF Delhi,Chandni Chowk,Rajasthan,KARAULI-DHOLPUR,0.10164976283789637
NCT OF Delhi,Chandni Chowk,Odisha,Puri,0.19584811535059402
NCT OF Delhi,Chandni Chowk,Gujarat,Anand,0.19880502724826699
NCT OF Delhi,East Delhi,Karnataka,Dharwad,0.04375755990918273
NCT OF Delhi,East Delhi,Karnataka,Bellary,0.049144396750202005
NCT OF Delhi,East Delhi,Gujarat,Anand,0.06325002658295327
NCT OF Delhi,East Delhi,Himachal Pradesh,MANDI,0.1437107501500228
NCT OF Delhi,East Delhi,Odisha,Puri,0.17602849321663022
NCT OF Delhi,New Delhi,NCT OF Delhi,Chandni Chowk,0.07551585904599191
NCT OF Delhi,New Delhi,Himachal Pradesh,SHIMLA,0.09277183909163357
NCT OF Delhi,New Delhi,Rajasthan,KARAULI-DHOLPUR,0.16141164271760472
NCT OF Delhi,New Delhi,Himachal Pradesh,MANDI,0.1927368409271919
NCT OF Delhi,New Delhi,Gujarat,Anand,0.2158574521537809
NCT OF Delhi,North-East Delhi,Karnataka,Mysore,0.08967303007011353
NCT OF Delhi,North-East Delhi,Madhya Pradesh,KHARGONE,0.09714592907689625
NCT OF Delhi,North-East Delhi,NCT OF Delhi,South Delhi,0.1252615942010557
NCT OF Delhi,North-East Delhi,Madhya Pradesh,RAJGARH,0.16004236916787334
NCT OF Delhi,North-East Delhi,Karnataka,Bidar,0.16237069505320254
NCT OF Delhi,North-West Delhi,Karnataka,Mandya,0.047335859819563696
NCT OF Delhi,North-West Delhi,Andhra Pradesh,Vijayawada,0.14108963377493136
NCT OF Delhi,North-West Delhi,Madhya Pradesh,KHANDWA,0.277878755661085
NCT OF Delhi,North-West Delhi,Maharashtra,Chandrapur,0.29365967386389397
NCT OF Delhi,North-West Delhi,Karnataka,Udupi Chikmagalur,0.3266036430594236
NCT OF Delhi,South Delhi,Karnataka,Bidar,0.08512208275704483
NCT OF Delhi,South Delhi,Karnataka,Mysore,0.11231370834398358
NCT OF Delhi,South Delhi,NCT OF Delhi,North-East Delhi,0.1252615942010557
NCT OF Delhi,South Delhi,Rajasthan,JODHPUR,0.15715238590584846
NCT OF Delhi,South Delhi,Madhya Pradesh,KHARGONE,0.17441780333529688
NCT OF Delhi,West Delhi,Karnataka,Belgaum,0.1469119168416255
NCT OF Delhi,West Delhi,Rajasthan,JALORE,0.15096658892275713
NCT OF Delhi,West Delhi,Karnataka,Chamarajanagar,0.16139767161258395
NCT OF Delhi,West Delhi,Karnataka,Tumkur,0.16733910841505384
NCT OF Delhi,West Delhi,Gujarat,Valsad,0.2580733036466766
Nagaland,Nagaland,Himachal Pradesh,MANDI,0.1796824397588015
Nagaland,Nagaland,Karnataka,Bijapur,0.24651864454149164
Nagaland,Nagaland,Karnataka,Raichur,0.30206406688122617
Nagaland,Nagaland,Maharashtra,Solapur,0.3028274635322232
Nagaland,Nagaland,Rajasthan,BHARATPUR,0.30614349632081916
Odisha,Aska,Kerala,Kannur,0.11361166985153692
Odisha,Aska,Uttar Pradesh,Basti,0.12202416497038392
Odisha,Aska,Telangana,Nizamabad,0.1287713459617645
Odisha,Aska,Manipur,Outer Manipur,0.14204478739003154
Odisha,Aska,Maharashtra,Madha,0.1619851769826299
Odisha,Balasore,Uttar Pradesh,Ambedkar Nagar,0.1626901831275437
Odisha,Balasore,West Bengal,Sreerampur,0.2236581509311806
Odisha,Balasore,West Bengal,Murshidabad,0.2926562650632306
Odisha,Balasore,Uttar Pradesh,Ghazipur,0.3168135762925679
Odisha,Balasore,Uttar Pradesh,Robertsganj,0.3335218032408608
Odisha,Bargarh,Andhra Pradesh,Rajahmundry,0.15477266264851738
Odisha,Bargarh,Haryana,SIRSA,0.21075224566540016
Odisha,Bargarh,Bihar,Muzaffarpur,0.24482245171521172
Odisha,Bargarh,Haryana,KARNAL,0.2655213472404775
Odisha,Bargarh,Andhra Pradesh,Kakinada,0.270425914341749
Odisha,Berhampur,Uttar Pradesh,Azamgarh,0.1447834525967042
Odisha,Berhampur,Kerala,Kollam,0.15133314564180908
Odisha,Berhampur,Bihar,Nalanda,0.20836037836443355
Odisha,Berhampur,West Bengal,Kolkata Dakshin,0.24770895679973737
Odisha,Berhampur,Jharkhand,Lohardaga,0.2836800740273456
Odisha,Bhadrak,Odisha,Keonjhar,0.20700941343483542
Odisha,Bhadrak,Kerala,Kasaragod,0.2109286576104881
Odisha,Bhadrak,West Bengal,Barasat,0.2216501479037081
Odisha,Bhadrak,Uttar Pradesh,Sant Kabir Nagar,0.2421007625143761
Odisha,Bhadrak,Telangana,Adilabad,0.28466755281439815
Odisha,Bhubaneswar,Maharashtra,Bhandara Gondiya,0.04837850597758044
Odisha,Bhubaneswar,Uttar Pradesh,Unnao,0.055652359178515465
Odisha,Bhubaneswar,Uttar Pradesh,Etah,0.07352062051712137
Odisha,Bhubaneswar,Uttar Pradesh,Akbarpur,0.10522653562619139
Odisha,Bhubaneswar,Maharashtra,Satara,0.10549044101362419
Odisha,Bolangir,Maharashtra,Parbhani,0.2154890327717129
Odisha,Bolangir,Uttar Pradesh,Lalganj,0.2187632057045096
Odisha,Bolangir,Maharashtra,Jalna,0.2205344782168437
Odisha,Bolangir,West Bengal,Murshidabad,0.24715802192139913
Odisha,Bolangir,Tamil Nadu,CHIDAMBARAM,0.32091245743638813
Odisha,Cuttack,Uttar Pradesh,Etawah,0.05214375512907223
Odisha,Cuttack,Uttar Pradesh,Jalaun,0.08155714726216731
Odisha,Cuttack,Bihar,Sitamarhi,0.09414549925451327
Odisha,Cuttack,Uttar Pradesh,Shahjahanpur,0.09745827164567104
Odisha,Cuttack,Maharashtra,Nanded,0.14562337178034793
Odisha,Dhenkanal,Bihar,Begusarai,0.038833555552006634
Odisha,Dhenkanal,Gujarat,Bharuch,0.1121523577241899
Odisha,Dhenkanal,Madhya Pradesh,GWALIOR,0.13216770903950983
Odisha,Dhenkanal,Bihar,Patliputra,0.15382764131744947
Odisha,Dhenkanal,Rajasthan,SIKAR,0.17327968777853697
Odisha,Jagatsinghpur,Uttar Pradesh,Badaun,0.04869894511244189
Odisha,Jagatsinghpur,Uttar Pradesh,Kheri,0.07748816796256154
Odisha,Jagatsinghpur,Chhattisgarh,KORBA,0.10745746827819319
Odisha,Jagatsinghpur,Uttar Pradesh,Ballia,0.12913817271857553
Odisha,Jagatsinghpur,Uttar Pradesh,Misrikh,0.15298819819805545
Odisha,Jajpur,West Bengal,Arambag,0.09369716096876025
Odisha,Jajpur,Uttar Pradesh,Meerut,0.09569023911562856
Odisha,Jajpur,West Bengal,Balurghat,0.10798981528748117
Odisha,Jajpur,Uttar Pradesh,Bansgaon,0.1492133592252969
Odisha,Jajpur,Bihar,Saran,0.17070463068750533
Odisha,Kalahandi,Tamil Nadu,COIMBATORE,0.18554163853130393
Odisha,Kalahandi,West Bengal,Jangipur,0.2432740773800141
Odisha,Kalahandi,Maharashtra,Hingoli,0.29270062263920066
Odisha,Kalahandi,West Bengal,Maldaha Dakshin,0.3248500508807054
Odisha,Kalahandi,Tamil Nadu,TIRUPPUR,0.36953658085575974
Odisha,Kandhamal,Kerala,Mavelikkara,0.13953887827308478
Odisha,Kandhamal,Kerala,Alathur,0.15619023859769932
Odisha,Kandhamal,Uttar Pradesh,Machhlishahr,0.1879784998781611
Odisha,Kandhamal,Uttar Pradesh,Mirzapur,0.19591464905098474
Odisha,Kandhamal,Uttar Pradesh,Chandauli,0.2113777144541227
Odisha,Kendrapara,Haryana,HISAR,0.05664069977149126
Odisha,Kendrapara,West Bengal,Bangaon,0.05732281315567987
Odisha,Kendrapara,Uttar Pradesh,Mohanlalganj,0.06781892787160496
Odisha,Kendrapara,Bihar,Arrah,0.07970293284244684
Odisha,Kendrapara,Andhra Pradesh,Rajampet,0.09905816536584057
Odisha,Keonjhar,Uttar Pradesh,Sant Kabir Nagar,0.11650195971249361
Odisha,Keonjhar,West Bengal,Barasat,0.15240708116444765
Odisha,Keonjhar,Jharkhand,Ranchi,0.17325608948623508
Odisha,Keonjhar,Telangana,Adilabad,0.197516747551564
Odisha,Keonjhar,Odisha,Bhadrak,0.20700941343483542
Odisha,Koraput,Tamil Nadu,TIRUPPUR,0.2715719738197538
Odisha,Koraput,Tamil Nadu,KRISHNAGIRI,0.48121772293750886
Odisha,Koraput,Odisha,Kalahandi,0.5653397492465091
Odisha,Koraput,Maharashtra,Hingoli,0.6291513145542853
Odisha,Koraput,Uttar Pradesh,Ghosi,0.6324178528974737
Odisha,Mayurbhanj,Tamil Nadu,VELLORE,0.09303013874050806
Odisha,Mayurbhanj,Madhya Pradesh,SIDHI,0.224959850438713
Odisha,Mayurbhanj,Rajasthan,UDAIPUR,0.3301242406023994
Odisha,Mayurbhanj,Tamil Nadu,ERODE,0.35505805535432505
Odisha,Mayurbhanj,Bihar,Jhanjharpur,0.4012191094097012
Odisha,Nabarangpur,Uttar Pradesh,Banda,0.11934518353973919
Odisha,Nabarangpur,Telangana,Nagarkurnool,0.13930889113094877
Odisha,Nabarangpur,West Bengal,Baharampur,0.17091963459230217
Odisha,Nabarangpur,West Bengal,Maldaha Uttar,0.25706309523984344
Odisha,Nabarangpur,Maharashtra,Bhiwandi,0.2610049780587209
Odisha,Puri,Rajasthan,JODHPUR,0.10408842236281882
Odisha,Puri,Gujarat,Anand,0.1505389634646705
Odisha,Puri,NCT OF Delhi,East Delhi,0.17602849321663022
Odisha,Puri,Karnataka,Dharwad,0.18278712132006245
Odisha,Puri,Karnataka,Bellary,0.19532704749482566
Odisha,Sambalpur,Kerala,Vadakara,0.08253731177712703
Odisha,Sambalpur,Bihar,Banka,0.13290421304851868
Odisha,Sambalpur,Madhya Pradesh,CHHINDWARA,0.1417083976789901
Odisha,Sambalpur,Maharashtra,Madha,0.15555222595012308
Odisha,Sambalpur,Kerala,Kannur,0.1566424155157142
Odisha,Sundargarh,Telangana,Peddapalle,0.22349426494019392
Odisha,Sundargarh,West Bengal,Maldaha Dakshin,0.2782119337457901
Odisha,Sundargarh,Uttar Pradesh,Lalganj,0.3060504720318334
Odisha,Sundargarh,Maharashtra,Parbhani,0.36699608200820966
Odisha,Sundargarh,Odisha,Bolangir,0.3691822400337409
Puducherry,PUDUCHERRY,Uttar Pradesh,Baghpat,0.16649542086345206
Puducherry,PUDUCHERRY,Kerala,Idukki,0.2104377350226716
Puducherry,PUDUCHERRY,Uttar Pradesh,Nagina,0.2886873787458512
Puducherry,PUDUCHERRY,Tamil Nadu,KANNIYAKUMARI,0.3087927957912454
Puducherry,PUDUCHERRY,Jharkhand,Singhbhum,0.3472132547204886
Punjab,Amritsar,Punjab,Patiala,0.43202769001408914
Punjab,Amritsar,Punjab,Anandpur Sahib,0.523287597069429
Punjab,Amritsar,Punjab,Ludhiana,0.5922878375072935
Punjab,Amritsar,Punjab,Hoshiarpur,0.7158434644135843
Punjab,Amritsar,Punjab,Bathinda,0.7529162516682749
Punjab,Anandpur Sahib,Punjab,Patiala,0.3782676567289267
Punjab,Anandpur Sahib,Punjab,Amritsar,0.523287597069429
Punjab,Anandpur Sahib,Punjab,Firozpur,0.7067641429995509
Punjab,Anandpur Sahib,Punjab,Ludhiana,0.8246240721815487
Punjab,Anandpur Sahib,Punjab,Bathinda,1.0227435688660214
Punjab,Bathinda,Punjab,Hoshiarpur,0.11067743521547548
Punjab,Bathinda,Maharashtra,Buldhana,0.39841420552081613
Punjab,Bathinda,Punjab,Ludhiana,0.4145497098253411
Punjab,Bathinda,Punjab,Fatehgarh Sahib,0.5231871998663977
Punjab,Bathinda,Punjab,Amritsar,0.7529162516682749
Punjab,Faridkot,Punjab,Anandpur Sahib,1.0657609805788866
Punjab,Faridkot,Punjab,Amritsar,1.2309881970320606
Punjab,Faridkot,Punjab,Patiala,1.2460179017018902
Punjab,Faridkot,Punjab,Firozpur,1.3595071524928086
Punjab,Faridkot,Punjab,Bathinda,1.7230245926739218
Punjab,Fatehgarh Sahib,Maharashtra,Buldhana,0.3864707054253456
Punjab,Fatehgarh Sahib,Punjab,Hoshiarpur,0.5206411444951842
Punjab,Fatehgarh Sahib,Punjab,Bathinda,0.5231871998663977
