state,constituency,neighbor_state,neighbor_constituency,distance
Madhya Pradesh,HOSHANGABAD,Madhya Pradesh,VIDISHA,0.4779997870213919
Madhya Pradesh,HOSHANGABAD,Karnataka,Uttara Kannada,0.576623109962758
Madhya Pradesh,INDORE,Rajasthan,Pali,0.49039959898951674
Madhya Pradesh,INDORE,Rajasthan,Chittorgarh,0.5700954363075483
Madhya Pradesh,INDORE,Jharkhand,Dhanbad,0.6404769202892847
Madhya Pradesh,INDORE,Rajasthan,JHALAWAR-BARAN,0.6734656836245833
Madhya Pradesh,INDORE,Madhya Pradesh,JABALPUR,0.6972999568404368
Madhya Pradesh,JABALPUR,Madhya Pradesh,RAJGARH,0.24026594358255415
Madhya Pradesh,JABALPUR,Rajasthan,JHALAWAR-BARAN,0.25274089371471997
Madhya Pradesh,JABALPUR,Rajasthan,Pali,0.2780499381585284
Madhya Pradesh,JABALPUR,Jharkhand,Dhanbad,0.3309145390707855
Madhya Pradesh,JABALPUR,Maharashtra,Jalgaon,0.34171334203487574
Madhya Pradesh,KHAJURAHO,Jharkhand,Dhanbad,0.3628778308824842
Madhya Pradesh,KHAJURAHO,Haryana,Bhiwani-Mahendragarh,0.38369698369268873
Madhya Pradesh,KHAJURAHO,Kerala,Wayanad,0.42815431709859486
Madhya Pradesh,KHAJURAHO,Jharkhand,Palamau,0.5090352358173622
Madhya Pradesh,KHAJURAHO,Madhya Pradesh,JABALPUR,0.5143627448028397
Madhya Pradesh,KHANDWA,Karnataka,Dakshina Kannada,0.1658178380232225
Madhya Pradesh,KHANDWA,Rajasthan,Jalore,0.17064728158669767
Madhya Pradesh,KHANDWA,Assam,Tezpur,0.27246288130055935
Madhya Pradesh,KHANDWA,Rajasthan,Kota,0.2741899823370052
Madhya Pradesh,KHANDWA,Jammu & Kashmir,Jammu,0.28212974037817573
Madhya Pradesh,KHARGONE,Karnataka,Chikkballapur,0.17472947524996593
Madhya Pradesh,KHARGONE,Karnataka,Bangalore Rural,0.17602769637095356
Madhya Pradesh,KHARGONE,Rajasthan,Nagaur,0.19817537827664647
Madhya Pradesh,KHARGONE,Gujarat,Bardoli,0.2084199680780153
Madhya Pradesh,KHARGONE,Andhra Pradesh,Ongole,0.20856546220284347
Madhya Pradesh,MANDLA,West Bengal,Medinipur,0.06950449817750114
Madhya Pradesh,MANDLA,West Bengal,Bangaon,0.1766402284231655
Madhya Pradesh,MANDLA,West Bengal,Ghatal,0.19001592870133585
Madhya Pradesh,MANDLA,Maharashtra,Madha,0.20970024202439128
Madhya Pradesh,MANDLA,Kerala,Vadakara,0.21061559776167924
Madhya Pradesh,MANDSOUR,Madhya Pradesh,DEWAS,0.08567406954409823
Madhya Pradesh,MANDSOUR,Madhya Pradesh,BHOPAL,0.16606535155759547
Madhya Pradesh,MANDSOUR,Haryana,Gurgaon,0.19300007607720418
Madhya Pradesh,MANDSOUR,Rajasthan,Ganganagar,0.2206560098610808
Madhya Pradesh,MANDSOUR,Gujarat,Valsad,0.2423962569699132
Madhya Pradesh,MORENA,West Bengal,Howrah,0.15161308993891195
Madhya Pradesh,MORENA,Jharkhand,Rajmahal,0.1987226449142954
Madhya Pradesh,MORENA,Uttar Pradesh,Sitapur,0.2321147342256632
Madhya Pradesh,MORENA,Maharashtra,Hatkanangle,0.24907645696753938
Madhya Pradesh,MORENA,Uttar Pradesh,Barabanki,0.2660420529212103
Madhya Pradesh,RAJGARH,Rajasthan,Ajmer,0.18862217275950213
Madhya Pradesh,RAJGARH,Rajasthan,JHALAWAR-BARAN,0.20147468654171397
Madhya Pradesh,RAJGARH,Madhya Pradesh,JABALPUR,0.24026594358255415
Madhya Pradesh,RAJGARH,Maharashtra,Jalgaon,0.36048355107673963
Madhya Pradesh,RAJGARH,Rajasthan,Pali,0.3897981024451223
Madhya Pradesh,RATLAM,Uttar Pradesh,Mohanlalganj,0.0922250952752215
Madhya Pradesh,RATLAM,Maharashtra,Nandurbar,0.11764258981357903
Madhya Pradesh,RATLAM,Chhattisgarh,MAHASAMUND,0.14180789550444273
Madhya Pradesh,RATLAM,Uttar Pradesh,Jaunpur,0.14789788370493517
Madhya Pradesh,RATLAM,Karnataka,Chitradurga,0.16620593288121258
Madhya Pradesh,REWA,Bihar,Purvi Champaran,0.19625019707925617
Madhya Pradesh,REWA,Uttar Pradesh,Lucknow,0.26927578823789594
Madhya Pradesh,REWA,Uttar Pradesh,Kushi Nagar,0.2791138180183404
Madhya Pradesh,REWA,Tamil Nadu,Arakkonam,0.2796493293959978
Madhya Pradesh,REWA,Bihar,Jhanjharpur,0.29749597401044015
Madhya Pradesh,SAGAR,Gujarat,Kachchh,0.049210574791559075
Madhya Pradesh,SAGAR,Bihar,Patna Sahib,0.17338632697934656
Madhya Pradesh,SAGAR,Rajasthan,BHARATPUR,0.18112991139806184
Madhya Pradesh,SAGAR,Karnataka,Bangalore South,0.23694698039672402
Madhya Pradesh,SAGAR,Gujarat,Bhavnagar,0.3027204448764804
Madhya Pradesh,SATNA,Uttar Pradesh,Mirzapur,0.09937774551237454
Madhya Pradesh,SATNA,Tamil Nadu,Erode,0.1699326260331139
Madhya Pradesh,SATNA,NCT OF Delhi,CHANDNI CHOWK,0.20821491653364255
Madhya Pradesh,SATNA,Uttarakhand,Hardwar,0.20990349819172538
Madhya Pradesh,SATNA,Bihar,Vaishali,0.26241422730196845
Madhya Pradesh,SHAHDOL,Tamil Nadu,Kallakurichi,0.16991147789627803
Madhya Pradesh,SHAHDOL,West Bengal,Darjeeling,0.3086901633969312
Madhya Pradesh,SHAHDOL,Rajasthan,Udaipur,0.32960799446323197
Madhya Pradesh,SHAHDOL,Gujarat,Banaskantha,0.3660470456239387
Madhya Pradesh,SHAHDOL,Tamil Nadu,Perambalur,0.40190112764985086
Madhya Pradesh,SIDHI,Bihar,Purnia,0.1863280891716539
Madhya Pradesh,SIDHI,Tamil Nadu,Mayiladuthurai,0.2171862125237023
Madhya Pradesh,SIDHI,Tamil Nadu,Kancheepuram,0.22912528596113282
Madhya Pradesh,SIDHI,Tamil Nadu,Namakkal,0.23743784065600806
Madhya Pradesh,SIDHI,Bihar,Sitamarhi,0.3150941204856651
Madhya Pradesh,TIKAMGARH,Maharashtra,Pune,0.1685132717403402
Madhya Pradesh,TIKAMGARH,Madhya Pradesh,DAMOH,0.17152968504586297
Madhya Pradesh,TIKAMGARH,Jammu & Kashmir,Udhampur,0.17471404496129317
Madhya Pradesh,TIKAMGARH,Gujarat,Banaskantha,0.20535691829577757
Madhya Pradesh,TIKAMGARH,Maharashtra,Raver,0.26371436350832056
Madhya Pradesh,UJJAIN,Gujarat,Rajkot,0.1489489208978411
Madhya Pradesh,UJJAIN,Andhra Pradesh,Kadapa,0.19669029364126472
Madhya Pradesh,UJJAIN,Madhya Pradesh,MANDSOUR,0.27687135891364845
Madhya Pradesh,UJJAIN,Karnataka,Udupi Chikmagalur,0.28124453934894683
Madhya Pradesh,UJJAIN,Rajasthan,Jaipur Rural,0.28204720368106745
Madhya Pradesh,VIDISHA,Karnataka,Uttara Kannada,0.21169020601294583
Madhya Pradesh,VIDISHA,Jharkhand,Dhanbad,0.4508986809838573
Madhya Pradesh,VIDISHA,Madhya Pradesh,HOSHANGABAD,0.4779997870213919
Madhya Pradesh,VIDISHA,Gujarat,Gandhinagar,0.5003502515916188
Madhya Pradesh,VIDISHA,Jharkhand,Hazaribagh,0.5042920360415434
Maharashtra,Ahmadnagar,Uttar Pradesh,Shahjahanpur,0.12892672425709137
Maharashtra,Ahmadnagar,Rajasthan,Sikar,0.14350283011514062
Maharashtra,Ahmadnagar,Gujarat,Sabarkantha,0.20708622641198066
Maharashtra,Ahmadnagar,Andhra Pradesh,Rajampet,0.2528298867064174
Maharashtra,Ahmadnagar,Jharkhand,Giridih,0.25655976046885176
Maharashtra,Akola,Maharashtra,Hingoli,0.22860368385077431
Maharashtra,Akola,Odisha,Jagatsinghpur,0.35273418277212965
Maharashtra,Akola,Rajasthan,Banswara,0.35663246208391647
Maharashtra,Akola,Tamil Nadu,Chennai South,0.4034370803945089
Maharashtra,Akola,Bihar,Nalanda,0.41983908203589676
Maharashtra,Amravati,Odisha,Dhenkanal,0.13499389385074656
Maharashtra,Amravati,Chhattisgarh,KORBA,0.1757675600492899
Maharashtra,Amravati,Uttar Pradesh,Firozabad,0.20428169261560886
Maharashtra,Amravati,West Bengal,Balurghat,0.21336529440095445
Maharashtra,Amravati,Maharashtra,Chandrapur,0.21622044613013353
Maharashtra,Aurangabad,Odisha,Koraput,0.2787551305832078
Maharashtra,Aurangabad,Manipur,Inner manipur,0.34876284496405857
Maharashtra,Aurangabad,Bihar,Kishanganj,0.3588988998691488
Maharashtra,Aurangabad,Assam,Kokrajhar,0.6901709782290812
Maharashtra,Aurangabad,Jammu & Kashmir,Ladakh,0.7764626640904443
Maharashtra,Baramati,Chhattisgarh,BILASPUR,0.1049721907897072
Maharashtra,Baramati,Madhya Pradesh,GWALIOR,0.10709966248102232
Maharashtra,Baramati,Andhra Pradesh,Narasaraopet,0.15063916586603515
Maharashtra,Baramati,Bihar,Araria,0.15127546534114547
Maharashtra,Baramati,Andhra Pradesh,Nellore,0.17400612199846852
Maharashtra,Beed,West Bengal,Tamluk,0.16609002217704094
Maharashtra,Beed,West Bengal,Jalpaiguri,0.18604980552151498
Maharashtra,Beed,Andhra Pradesh,Eluru,0.23258482204285713
Maharashtra,Beed,Andhra Pradesh,Kurnool,0.23622325762692403
Maharashtra,Beed,Tamil Nadu,Cuddalore,0.29408885968726417
Maharashtra,Bhandara - gondiya,West Bengal,Mathurapur,0.14251979609908408
Maharashtra,Bhandara - gondiya,Maharashtra,Maval,0.1837465646580648
Maharashtra,Bhandara - gondiya,West Bengal,Uluberia,0.2298075563376103
Maharashtra,Bhandara - gondiya,Haryana,Sonipat,0.263434247516061
Maharashtra,Bhandara - gondiya,Maharashtra,Bhiwandi,0.28800624052517193
Maharashtra,Bhiwandi,Kerala,Kollam,0.08325548554050258
Maharashtra,Bhiwandi,Haryana,Sonipat,0.1309381082757448
Maharashtra,Bhiwandi,Bihar,Nawada,0.13096501518976858
Maharashtra,Bhiwandi,Kerala,Alathur,0.150529782232444
Maharashtra,Bhiwandi,Uttar Pradesh,Jalaun,0.16001450366637235
Maharashtra,Buldhana,Maharashtra,Shirdi,0.16451440701873535
Maharashtra,Buldhana,Kerala,Kottayam,0.19612629907877005
Maharashtra,Buldhana,Uttar Pradesh,Pratapgarh,0.20245676834677476
Maharashtra,Buldhana,West Bengal,Kolkata Dakshin,0.208784210639344
Maharashtra,Buldhana,Bihar,Buxar,0.2320790974789858
Maharashtra,Chandrapur,West Bengal,Balurghat,0.10785504548785585
Maharashtra,Chandrapur,Assam,Karimganj,0.12117799573488941
Maharashtra,Chandrapur,Uttar Pradesh,Basti,0.14850507598177437
Maharashtra,Chandrapur,Telangana,Nalgonda,0.18723044707989545
Maharashtra,Chandrapur,Andhra Pradesh,Machilipatnam,0.20115102830973472
Maharashtra,Dhule,Uttar Pradesh,Farrukhabad,0.10218010449964304
Maharashtra,Dhule,Uttar Pradesh,Aligarh,0.1572605704360315
Maharashtra,Dhule,Andhra Pradesh,Nandyal,0.2640210124300962
Maharashtra,Dhule,Karnataka,Bijapur,0.2796024291943876
Maharashtra,Dhule,Maharashtra,Nagpur,0.2864345258858489
Maharashtra,Dindori,Tamil Nadu,Tirunelveli,0.11276841630887581
Maharashtra,Dindori,Telangana,Nagarkurnool,0.18950754708342468
Maharashtra,Dindori,West Bengal,Purulia,0.21249979892923235
Maharashtra,Dindori,Maharashtra,Ratnagiri - sindhudurg,0.27935742058296054
Maharashtra,Dindori,Kerala,Ponnani,0.34017082500882084
Maharashtra,Gadchiroli-Chimur,West Bengal,Baharampur,0.11630126070300377
Maharashtra,Gadchiroli-Chimur,West Bengal,Birbhum,0.13862864419636653
Maharashtra,Gadchiroli-Chimur,West Bengal,Srerampur,0.14791800559082785
Maharashtra,Gadchiroli-Chimur,Odisha,Keonjhar,0.16182654858970869
Maharashtra,Gadchiroli-Chimur,Chhattisgarh,JANJGIR-CHAMPA,0.16570352932527024
Maharashtra,Hatkanangle,West Bengal,Howrah,0.10184512579318099
Maharashtra,Hatkanangle,Kerala,Kozhikode,0.16949682067855493
Maharashtra,Hatkanangle,Andhra Pradesh,Anakapalli,0.17834212418572773
Maharashtra,Hatkanangle,West Bengal,Barasat,0.1801003597072595
Maharashtra,Hatkanangle,Chhattisgarh,JANJGIR-CHAMPA,0.1933948236202714
Maharashtra,Hingoli,Maharashtra,Akola,0.22860368385077431
Maharashtra,Hingoli,Tamil Nadu,Chennai South,0.24285665586923544
Maharashtra,Hingoli,Bihar,Nalanda,0.2894516512370066
Maharashtra,Hingoli,Haryana,Hisar,0.34310881512324304
Maharashtra,Hingoli,Rajasthan,Banswara,0.34944868214396996
Maharashtra,Jalgaon,Kerala,Wayanad,0.32348572934431097
Maharashtra,Jalgaon,Madhya Pradesh,JABALPUR,0.34171334203487574
Maharashtra,Jalgaon,Gujarat,Ahmedabad East,0.34473514611277606
Maharashtra,Jalgaon,Madhya Pradesh,RAJGARH,0.36048355107673963
Maharashtra,Jalgaon,Assam,Dibrugarh,0.374635639575186
Maharashtra,Jalna,Haryana,Ambala,0.22670799229672128
Maharashtra,Jalna,Tamil Nadu,Arakkonam,0.23280580573741633
Maharashtra,Jalna,Tamil Nadu,Tiruvannamalai,0.23468499666021794
Maharashtra,Jalna,Bihar,Purvi Champaran,0.36176042994758456
Maharashtra,Jalna,Uttar Pradesh,Maharajganj,0.36196492573251465
Maharashtra,Kalyan,Bihar,Muzaffarpur,0.45887470930087787
Maharashtra,Kalyan,Tamil Nadu,Perambalur,0.46707604681061576
Maharashtra,Kalyan,Gujarat,Banaskantha,0.4899336959125461
Maharashtra,Kalyan,Tamil Nadu,Karur,0.5347912709921975
Maharashtra,Kalyan,Bihar,Sheohar,0.5510019523966049
Maharashtra,Kolhapur,Andhra Pradesh,Rajampet,0.21160528374175616
Maharashtra,Kolhapur,Andhra Pradesh,Nandyal,0.22208810433345164
Maharashtra,Kolhapur,Rajasthan,Jalore,0.22838251112274408
Maharashtra,Kolhapur,Gujarat,Sabarkantha,0.2575860035521966
Maharashtra,Kolhapur,Jharkhand,Ranchi,0.25860574051679625
Maharashtra,Latur,West Bengal,Jaynagar,0.2174609095029097
Maharashtra,Latur,Uttar Pradesh,Akbarpur,0.22401374142158953
Maharashtra,Latur,Tamil Nadu,Kancheepuram,0.24351749115829635
Maharashtra,Latur,Kerala,Malappuram,0.2551120783109922
Maharashtra,Latur,West Bengal,Diamond harbour,0.2785535044511648
Maharashtra,Madha,Maharashtra,Palghar,0.04781030689858673
Maharashtra,Madha,West Bengal,Ghatal,0.15747265778066535
Maharashtra,Madha,West Bengal,Bolpur,0.17638947657542778
Maharashtra,Madha,Jharkhand,Singhbhum,0.20226360489918307
Maharashtra,Madha,Madhya Pradesh,MANDLA,0.20970024202439128
Maharashtra,Maval,West Bengal,Uluberia,0.08083846174993878
Maharashtra,Maval,West Bengal,Ranaghat,0.13664441477786435
Maharashtra,Maval,West Bengal,Mathurapur,0.17511093714604128
Maharashtra,Maval,Maharashtra,Bhandara - gondiya,0.1837465646580648
Maharashtra,Maval,Jharkhand,Godda,0.3121603160173868
Maharashtra,Mumbai North,Himachal Pradesh,Kangra,0.14358095072476026
Maharashtra,Mumbai North,Himachal Pradesh,Mandi,0.678014128179317
Maharashtra,Mumbai North,Karnataka,Uttara Kannada,0.683402960187316
Maharashtra,Mumbai North,Rajasthan,Rajsamand,0.7012385352378202
Maharashtra,Mumbai North,Madhya Pradesh,HOSHANGABAD,0.7456319182753195
Maharashtra,Mumbai North East,Bihar,Maharajganj,0.1307548903219498
Maharashtra,Mumbai North East,Uttar Pradesh,Deoria,0.2202044529364995
Maharashtra,Mumbai North East,Puducherry,Puducherry,0.24165786771646453
Maharashtra,Mumbai North East,Kerala,Malappuram,0.2569511589825941
Maharashtra,Mumbai North East,Bihar,Jamui (SC),0.33576372937881244
Maharashtra,Mumbai North West,Bihar,Darbhanga,0.07472838219673189
Maharashtra,Mumbai North West,Uttar Pradesh,Azamgarh,0.2412447375682344
Maharashtra,Mumbai North West,Tamil Nadu,Kanniyakumari,0.25865910091689426
Maharashtra,Mumbai North West,Uttar Pradesh,Kaiserganj,0.27408156288525315
Maharashtra,Mumbai North West,Gujarat,Mahesana,0.28368638020187376
Maharashtra,Mumbai North central,Uttar Pradesh,Bahraich,0.16751149337650573
Maharashtra,Mumbai North central,Gujarat,Junagadh,0.1771154484595246
Maharashtra,Mumbai North central,Uttar Pradesh,Hardoi,0.19838854812333578
Maharashtra,Mumbai North central,Gujarat,Dahod,0.24822317323590254
Maharashtra,Mumbai North central,Bihar,Araria,0.2661773161169962
Maharashtra,Mumbai South,Punjab,Amritsar,0.18395168048787286
Maharashtra,Mumbai South,Gujarat,Dahod,0.21724638530770857
Maharashtra,Mumbai South,Uttar Pradesh,Bahraich,0.22326362712686393
Maharashtra,Mumbai South,Maharashtra,Satara,0.23483074643840876
Maharashtra,Mumbai South,Karnataka,Bidar,0.24749785143993996
Maharashtra,Mumbai South central,Meghalaya,Shillong,0.07831534129647734
Maharashtra,Mumbai South central,Bihar,Nawada,0.30923115323836087
Maharashtra,Mumbai South central,Maharashtra,Bhiwandi,0.33006815455643973
Maharashtra,Mumbai South central,Kerala,Alathur,0.34491646025378925
Maharashtra,Mumbai South central,Kerala,Idukki,0.3483863936914156
Maharashtra,Nagpur,Andhra Pradesh,Tirupati,0.15417250579413622
Maharashtra,Nagpur,Uttar Pradesh,Aligarh,0.187125799801568
Maharashtra,Nagpur,Uttar Pradesh,Agra,0.20005619540991668
Maharashtra,Nagpur,Andhra Pradesh,Ongole,0.20721869957508426
Maharashtra,Nagpur,Gujarat,Bardoli,0.20827932855426728
Maharashtra,Nanded,Kerala,Kasaragod,0.07952644763241985
Maharashtra,Nanded,Maharashtra,Parbhani,0.13930619725717283
Maharashtra,Nanded,Chhattisgarh,BASTAR,0.17622315188144444
Maharashtra,Nanded,Uttar Pradesh,Sant Kabir Nagar,0.20662747068361226
Maharashtra,Nanded,Odisha,Bhadrak,0.21474019682582168
Maharashtra,Nandurbar,Uttar Pradesh,Mohanlalganj,0.05716304489389483
Maharashtra,Nandurbar,Uttar Pradesh,Jaunpur,0.11029687543742361
Maharashtra,Nandurbar,Madhya Pradesh,RATLAM,0.11764258981357903
Maharashtra,Nandurbar,West Bengal,Kanthi,0.11793613309827776
Maharashtra,Nandurbar,Kerala,Kannur,0.13712915349613583
Maharashtra,Nashik,Haryana,Hisar,0.3301359911833326
Maharashtra,Nashik,Tamil Nadu,Chennai South,0.33598501967800387
Maharashtra,Nashik,Maharashtra,Hingoli,0.3888628285447543
Maharashtra,Nashik,Tripura,Tripura West,0.44378893707545064
Maharashtra,Nashik,Tamil Nadu,Sivaganga,0.5312925116297109
Maharashtra,Osmanabad,Maharashtra,Ramtek,0.05942420616353565
Maharashtra,Osmanabad,Odisha,Cuttack,0.10979658254394306
Maharashtra,Osmanabad,Uttar Pradesh,Ghosi,0.1595642432913282
Maharashtra,Osmanabad,Assam,Mangaldoi,0.1708965825125966
Maharashtra,Osmanabad,Uttar Pradesh,Domariyaganj,0.1776829022588234
Maharashtra,Palghar,Maharashtra,Madha,0.04781030689858673
Maharashtra,Palghar,West Bengal,Ghatal,0.1440396159337826
Maharashtra,Palghar,West Bengal,Bolpur,0.14794905160956043
Maharashtra,Palghar,Jharkhand,Singhbhum,0.21203494839922077
Maharashtra,Palghar,Andhra Pradesh,Anakapalli,0.222205769792855
Maharashtra,Parbhani,Maharashtra,Nanded,0.13930619725717283
Maharashtra,Parbhani,Chhattisgarh,BASTAR,0.16244920999513857
Maharashtra,Parbhani,Odisha,Bhadrak,0.20553750350593544
Maharashtra,Parbhani,Kerala,Kasaragod,0.21837726457021736
Maharashtra,Parbhani,Odisha,Mayurbhanj,0.2371623811795023
Maharashtra,Pune,Madhya Pradesh,TIKAMGARH,0.1685132717403402
Maharashtra,Pune,Madhya Pradesh,DAMOH,0.24694047752011314
Maharashtra,Pune,Maharashtra,Raver,0.2510143187659481
Maharashtra,Pune,Jammu & Kashmir,Udhampur,0.263075194393016
Maharashtra,Pune,Gujarat,Banaskantha,0.3582411566447868
Maharashtra,Raigad,Madhya Pradesh,CHHINDWARA,0.12166737675324818
Maharashtra,Raigad,Sikkim,Sikkim,0.14542369702785896
Maharashtra,Raigad,Bihar,Pataliputra,0.1557787214812417
Maharashtra,Raigad,Andhra Pradesh,Vizianagaram,0.16893863866627223
Maharashtra,Raigad,West Bengal,Cooch behar,0.19070374482417154
Maharashtra,Ramtek,Maharashtra,Osmanabad,0.05942420616353565
Maharashtra,Ramtek,Uttar Pradesh,Ghosi,0.1037915920894679
Maharashtra,Ramtek,Odisha,Cuttack,0.1420474707585123
Maharashtra,Ramtek,Uttar Pradesh,Domariyaganj,0.1531828287059187
Maharashtra,Ramtek,Uttar Pradesh,Salempur,0.19939567062747804
Maharashtra,Ratnagiri - sindhudurg,Tamil Nadu,Tirunelveli,0.18891394349822058
Maharashtra,Ratnagiri - sindhudurg,Telangana,Nagarkurnool,0.1939884399990811
Maharashtra,Ratnagiri - sindhudurg,Maharashtra,Dindori,0.27935742058296054
Maharashtra,Ratnagiri - sindhudurg,Kerala,Ponnani,0.36351004249057367
Maharashtra,Ratnagiri - sindhudurg,Tamil Nadu,Nagapattinam,0.41629760292798534
Maharashtra,Raver,Madhya Pradesh,DAMOH,0.17044114084535344
Maharashtra,Raver,Maharashtra,Pune,0.2510143187659481
Maharashtra,Raver,Madhya Pradesh,TIKAMGARH,0.26371436350832056
Maharashtra,Raver,Uttar Pradesh,Maharajganj,0.26606304463253594
Maharashtra,Raver,Bihar,Sheohar,0.31182584844668
Maharashtra,Sangli,Punjab,Khadoor Sahib,0.23204136640938144
Maharashtra,Sangli,Punjab,Patiala,0.35109298286706636
Maharashtra,Sangli,Tamil Nadu,Coimbatore,0.4221833146780529
Maharashtra,Sangli,Assam,Dhubri,0.4619093894536138
Maharashtra,Sangli,Tamil Nadu,Ramanathapuram,0.46770509535461774
Maharashtra,Satara,Madhya Pradesh,GUNA,0.1329578516512042
Maharashtra,Satara,Andhra Pradesh,Anantapur,0.13386498614667422
Maharashtra,Satara,Chhattisgarh,BILASPUR,0.1555525215446832
Maharashtra,Satara,Uttar Pradesh,Ghazipur,0.1656078324926578
Maharashtra,Satara,Andhra Pradesh,Chittoor,0.16704800347674564
Maharashtra,Shirdi,Uttar Pradesh,Pratapgarh,0.12455552585017779
Maharashtra,Shirdi,Maharashtra,Buldhana,0.16451440701873535
Maharashtra,Shirdi,Kerala,Kottayam,0.2092019153984548
Maharashtra,Shirdi,Maharashtra,Yavatmal-Washim,0.22384092578559123
Maharashtra,Shirdi,Bihar,Buxar,0.22583604293943021
Maharashtra,Shirur,Uttar Pradesh,Bhadohi,0.10840112042976405
Maharashtra,Shirur,Uttar Pradesh,Amethi,0.13474186224488255
Maharashtra,Shirur,Chhattisgarh,RAIGARH,0.16875332947017915
Maharashtra,Shirur,Bihar,Katihar,0.1852292032689524
Maharashtra,Shirur,Karnataka,Bangalore central,0.24297792106358831
Maharashtra,Solapur,Odisha,Kandhamal,0.143169529334584
Maharashtra,Solapur,Uttar Pradesh,Dhaurahra,0.14451865065289055
Maharashtra,Solapur,Telangana,Khammam,0.1914914345493632
Maharashtra,Solapur,Kerala,Chalakudy,0.22611896606490647
Maharashtra,Solapur,Tamil Nadu,Salem,0.2539997867116131
Maharashtra,Thane,Karnataka,Belgaum,0.3005373113617748
Maharashtra,Thane,Tamil Nadu,Karur,0.33222074639625365
Maharashtra,Thane,Haryana,Bhiwani-Mahendragarh,0.3562343414658594
Maharashtra,Thane,Tamil Nadu,Perambalur,0.393908300747894
Maharashtra,Thane,Bihar,Muzaffarpur,0.404273103314224
Maharashtra,Wardha,Punjab,Firozpur,0.11377881903432478
Maharashtra,Wardha,Kerala,Idukki,0.15483625842903523
Maharashtra,Wardha,Uttar Pradesh,Fatehpur,0.16074173640393744
Maharashtra,Wardha,Jharkhand,Godda,0.18888760989194725
Maharashtra,Wardha,Uttar Pradesh,Lalganj,0.19759643969996765
Maharashtra,Yavatmal-Washim,Maharashtra,Shirdi,0.22384092578559123
Maharashtra,Yavatmal-Washim,Telangana,Peddapalle,0.23232214633590306
Maharashtra,Yavatmal-Washim,Tamil Nadu,Tiruppur,0.2402967008721241
Maharashtra,Yavatmal-Washim,Odisha,Berhampur,0.2565591507891053
Maharashtra,Yavatmal-Washim,Kerala,Kottayam,0.27869089799861696
Manipur,Inner manipur,Odisha,Koraput,0.26733639751769567
Manipur,Inner manipur,Bihar,Kishanganj,0.2988973580278428
Manipur,Inner manipur,Maharashtra,Aurangabad,0.34876284496405857
Manipur,Inner manipur,Jammu & Kashmir,Ladakh,0.5968857455054273
Manipur,Inner manipur,Assam,Kokrajhar,0.6459174601035257
Manipur,Outer manipur,Telangana,Mahbubnagar,0.10653869583122924
Manipur,Outer manipur,Punjab,Faridkot,0.19299354055661536
Manipur,Outer manipur,Tamil Nadu,Theni,0.2582723142632206
Manipur,Outer manipur,Telangana,Secundrabad,0.2992226580654558
Manipur,Outer manipur,Kerala,Thiruvananthapuram,0.3019773992289775
Meghalaya,Shillong,Maharashtra,Mumbai South central,0.07831534129647734
Meghalaya,Shillong,Kerala,Idukki,0.2876014425385876
Meghalaya,Shillong,Bihar,Nawada,0.33106994598655887
Meghalaya,Shillong,Uttar Pradesh,Lalganj,0.3541901648545991
Meghalaya,Shillong,Maharashtra,Wardha,0.3581002322039774
Meghalaya,Tura,Uttar Pradesh,Misrikh,0.2797503449058225
Meghalaya,Tura,Maharashtra,Mumbai South,0.2942655465803869
Meghalaya,Tura,Uttar Pradesh,Ambedkar Nagar,0.30435504446396494
Meghalaya,Tura,Assam,Jorhat,0.32700758299375104
Meghalaya,Tura,Punjab,Amritsar,0.32804025106261236
Mizoram,MIZORAM,West Bengal,Jhargram,0.08194593779677403
Mizoram,MIZORAM,Uttar Pradesh,Shrawasti,0.12094260736007424
Mizoram,MIZORAM,West Bengal,Arambagh,0.16720964934424215
Mizoram,MIZORAM,Jharkhand,Lohardaga,0.1755299538437859
Mizoram,MIZORAM,Andhra Pradesh,Vijayawada,0.18991943852876123
NCT OF Delhi,CHANDNI CHOWK,Madhya Pradesh,SATNA,0.20821491653364255
NCT OF Delhi,CHANDNI CHOWK,Uttar Pradesh,Hamirpur,0.22853607154008077
NCT OF Delhi,CHANDNI CHOWK,Uttar Pradesh,Mirzapur,0.23046494439271037
NCT OF Delhi,CHANDNI CHOWK,Bihar,Vaishali,0.24666123437698745
NCT OF Delhi,CHANDNI CHOWK,Bihar,Sitamarhi,0.2847351426579216
NCT OF Delhi,EAST DELHI,Haryana,Kurukshetra,0.2215196964252847
NCT OF Delhi,EAST DELHI,Uttar Pradesh,Unnao,0.2847648291093782
NCT OF Delhi,EAST DELHI,NCT OF Delhi,SOUTH DELHI,0.31173243395723266
NCT OF Delhi,EAST DELHI,Bihar,Begusarai,0.3793047036388448
NCT OF Delhi,EAST DELHI,Uttar Pradesh,Kushi Nagar,0.4304464917896922
NCT OF Delhi,NEW DELHI,Bihar,Ujiarpur,0.2537498104729334
NCT OF Delhi,NEW DELHI,Bihar,Samastipur (SC),0.2686188555562367
NCT OF Delhi,NEW DELHI,Bihar,Jamui (SC),0.28630965000427894
NCT OF Delhi,NEW DELHI,Bihar,Gopalganj (SC),0.29560160161798005
NCT OF Delhi,NEW DELHI,Bihar,Sitamarhi,0.3231160561976318
NCT OF Delhi,NORTH EAST DELHI,Tamil Nadu,Thiruvallur,0.12164277392013437
